"lat","long"
43.84375,-104.15625
43.84375,-104.21875
43.84375,-104.28125
43.84375,-104.34375
43.84375,-104.40625
43.84375,-104.46875
43.84375,-104.53125
43.84375,-104.59375
43.84375,-104.65625
43.84375,-104.71875
43.84375,-104.78125
43.84375,-104.84375
43.84375,-104.90625
43.84375,-104.96875
43.84375,-105.03125
43.84375,-105.09375
43.84375,-105.15625
43.84375,-105.21875
43.84375,-105.28125
43.84375,-105.34375
43.84375,-105.40625
43.84375,-105.46875
43.84375,-105.53125
43.84375,-105.59375
43.84375,-105.65625
43.84375,-105.71875
43.84375,-105.78125
43.84375,-105.84375
43.84375,-105.90625
43.84375,-105.96875
43.84375,-106.03125
43.84375,-106.09375
43.84375,-106.15625
43.84375,-106.21875
43.84375,-106.28125
43.84375,-106.34375
43.84375,-106.40625
43.84375,-106.46875
43.84375,-106.53125
43.84375,-106.59375
43.84375,-106.65625
43.84375,-106.71875
43.84375,-106.78125
43.84375,-106.84375
43.84375,-106.90625
43.84375,-106.96875
43.84375,-107.03125
43.84375,-107.09375
43.84375,-107.15625
43.84375,-107.21875
43.84375,-107.28125
43.84375,-107.34375
43.84375,-107.40625
43.84375,-107.46875
43.84375,-107.53125
43.84375,-107.59375
43.84375,-107.65625
43.84375,-107.71875
43.84375,-107.78125
43.84375,-107.84375
43.84375,-107.90625
43.84375,-107.96875
43.84375,-108.03125
43.84375,-108.09375
43.84375,-108.15625
43.84375,-108.21875
43.84375,-108.28125
43.84375,-108.34375
43.84375,-108.40625
43.84375,-108.46875
43.84375,-108.53125
43.84375,-108.59375
43.84375,-108.65625
43.84375,-108.71875
43.84375,-108.78125
43.84375,-108.84375
43.84375,-108.90625
43.84375,-108.96875
43.84375,-109.03125
43.84375,-109.09375
43.84375,-109.15625
43.84375,-109.21875
43.84375,-109.28125
43.84375,-109.34375
43.84375,-109.40625
43.84375,-109.46875
43.84375,-109.53125
43.84375,-109.59375
43.84375,-109.65625
43.84375,-109.71875
43.84375,-109.78125
43.84375,-109.84375
43.84375,-109.90625
43.84375,-109.96875
43.84375,-110.03125
43.84375,-110.09375
43.84375,-110.15625
43.84375,-110.21875
43.84375,-110.28125
43.84375,-110.34375
43.84375,-110.40625
43.84375,-110.46875
43.84375,-110.53125
43.84375,-110.59375
43.84375,-110.65625
43.84375,-110.71875
43.84375,-110.78125
43.84375,-110.84375
43.84375,-110.90625
43.84375,-110.96875
43.84375,-111.03125
43.84375,-111.09375
43.90625,-104.09375
43.90625,-104.15625
43.90625,-104.21875
43.90625,-104.28125
43.90625,-104.34375
43.90625,-104.40625
43.90625,-104.46875
43.90625,-104.53125
43.90625,-104.59375
43.90625,-104.65625
43.90625,-104.71875
43.90625,-104.78125
43.90625,-104.84375
43.90625,-104.90625
43.90625,-104.96875
43.90625,-105.03125
43.90625,-105.09375
43.90625,-105.15625
43.90625,-105.21875
43.90625,-105.28125
43.90625,-105.34375
43.90625,-105.40625
43.90625,-105.46875
43.90625,-105.53125
43.90625,-105.59375
43.90625,-105.65625
43.90625,-105.71875
43.90625,-105.78125
43.90625,-105.84375
43.90625,-105.90625
43.90625,-105.96875
43.90625,-106.03125
43.90625,-106.09375
43.90625,-106.15625
43.90625,-106.21875
43.90625,-106.28125
43.90625,-106.34375
43.90625,-106.40625
43.90625,-106.46875
43.90625,-106.53125
43.90625,-106.59375
43.90625,-106.65625
43.90625,-106.71875
43.90625,-106.78125
43.90625,-106.84375
43.90625,-106.90625
43.90625,-106.96875
43.90625,-107.03125
43.90625,-107.09375
43.90625,-107.15625
43.90625,-107.21875
43.90625,-107.28125
43.90625,-107.34375
43.90625,-107.40625
43.90625,-107.46875
43.90625,-107.53125
43.90625,-107.59375
43.90625,-107.65625
43.90625,-107.71875
43.90625,-107.78125
43.90625,-107.84375
43.90625,-107.90625
43.90625,-107.96875
43.90625,-108.03125
43.90625,-108.09375
43.90625,-108.15625
43.90625,-108.21875
43.90625,-108.28125
43.90625,-108.34375
43.90625,-108.40625
43.90625,-108.46875
43.90625,-108.53125
43.90625,-108.59375
43.90625,-108.65625
43.90625,-108.71875
43.90625,-108.78125
43.90625,-108.84375
43.90625,-108.90625
43.90625,-108.96875
43.90625,-109.03125
43.90625,-109.09375
43.90625,-109.15625
43.90625,-109.21875
43.90625,-109.28125
43.90625,-109.34375
43.90625,-109.40625
43.90625,-109.46875
43.90625,-109.53125
43.90625,-109.59375
43.90625,-109.65625
43.90625,-109.71875
43.90625,-109.78125
43.90625,-109.84375
43.90625,-109.90625
43.90625,-109.96875
43.90625,-110.03125
43.90625,-110.09375
43.90625,-110.15625
43.90625,-110.21875
43.90625,-110.28125
43.90625,-110.34375
43.90625,-110.40625
43.90625,-110.46875
43.90625,-110.53125
43.90625,-110.59375
43.90625,-110.65625
43.90625,-110.71875
43.90625,-110.78125
43.90625,-110.84375
43.90625,-110.90625
43.90625,-110.96875
43.90625,-111.03125
43.90625,-111.09375
43.96875,-104.09375
43.96875,-104.15625
43.96875,-104.21875
43.96875,-104.28125
43.96875,-104.34375
43.96875,-104.40625
43.96875,-104.46875
43.96875,-104.53125
43.96875,-104.59375
43.96875,-104.65625
43.96875,-104.71875
43.96875,-104.78125
43.96875,-104.84375
43.96875,-104.90625
43.96875,-104.96875
43.96875,-105.03125
43.96875,-105.09375
43.96875,-105.15625
43.96875,-105.21875
43.96875,-105.28125
43.96875,-105.34375
43.96875,-105.40625
43.96875,-105.46875
43.96875,-105.53125
43.96875,-105.59375
43.96875,-105.65625
43.96875,-105.71875
43.96875,-105.78125
43.96875,-105.84375
43.96875,-105.90625
43.96875,-105.96875
43.96875,-106.03125
43.96875,-106.09375
43.96875,-106.15625
43.96875,-106.21875
43.96875,-106.28125
43.96875,-106.34375
43.96875,-106.40625
43.96875,-106.46875
43.96875,-106.53125
43.96875,-106.59375
43.96875,-106.65625
43.96875,-106.71875
43.96875,-106.78125
43.96875,-106.84375
43.96875,-106.90625
43.96875,-106.96875
43.96875,-107.03125
43.96875,-107.09375
43.96875,-107.15625
43.96875,-107.21875
43.96875,-107.28125
43.96875,-107.34375
43.96875,-107.40625
43.96875,-107.46875
43.96875,-107.53125
43.96875,-107.59375
43.96875,-107.65625
43.96875,-107.71875
43.96875,-107.78125
43.96875,-107.84375
43.96875,-107.90625
43.96875,-107.96875
43.96875,-108.03125
43.96875,-108.09375
43.96875,-108.15625
43.96875,-108.21875
43.96875,-108.28125
43.96875,-108.34375
43.96875,-108.40625
43.96875,-108.46875
43.96875,-108.53125
43.96875,-108.59375
43.96875,-108.65625
43.96875,-108.71875
43.96875,-108.78125
43.96875,-108.84375
43.96875,-108.90625
43.96875,-108.96875
43.96875,-109.03125
43.96875,-109.09375
43.96875,-109.15625
43.96875,-109.21875
43.96875,-109.28125
43.96875,-109.34375
43.96875,-109.40625
43.96875,-109.46875
43.96875,-109.53125
43.96875,-109.59375
43.96875,-109.65625
43.96875,-109.71875
43.96875,-109.78125
43.96875,-109.84375
43.96875,-109.90625
43.96875,-109.96875
43.96875,-110.03125
43.96875,-110.09375
43.96875,-110.15625
43.96875,-110.21875
43.96875,-110.28125
43.96875,-110.34375
43.96875,-110.40625
43.96875,-110.46875
43.96875,-110.53125
43.96875,-110.59375
43.96875,-110.65625
43.96875,-110.71875
43.96875,-110.78125
43.96875,-110.84375
43.96875,-110.90625
43.96875,-110.96875
43.96875,-111.03125
43.96875,-111.09375
44.03125,-104.09375
44.03125,-104.15625
44.03125,-104.21875
44.03125,-104.28125
44.03125,-104.34375
44.03125,-104.40625
44.03125,-104.46875
44.03125,-104.53125
44.03125,-104.59375
44.03125,-104.65625
44.03125,-104.71875
44.03125,-104.78125
44.03125,-104.84375
44.03125,-104.90625
44.03125,-104.96875
44.03125,-105.03125
44.03125,-105.09375
44.03125,-105.15625
44.03125,-105.21875
44.03125,-105.28125
44.03125,-105.34375
44.03125,-105.40625
44.03125,-105.46875
44.03125,-105.53125
44.03125,-105.59375
44.03125,-105.65625
44.03125,-105.71875
44.03125,-105.78125
44.03125,-105.84375
44.03125,-105.90625
44.03125,-105.96875
44.03125,-106.03125
44.03125,-106.09375
44.03125,-106.15625
44.03125,-106.21875
44.03125,-106.28125
44.03125,-106.34375
44.03125,-106.40625
44.03125,-106.46875
44.03125,-106.53125
44.03125,-106.59375
44.03125,-106.65625
44.03125,-106.71875
44.03125,-106.78125
44.03125,-106.84375
44.03125,-106.90625
44.03125,-106.96875
44.03125,-107.03125
44.03125,-107.09375
44.03125,-107.15625
44.03125,-107.21875
44.03125,-107.28125
44.03125,-107.34375
44.03125,-107.40625
44.03125,-107.46875
44.03125,-107.53125
44.03125,-107.59375
44.03125,-107.65625
44.03125,-107.71875
44.03125,-107.78125
44.03125,-107.84375
44.03125,-107.90625
44.03125,-107.96875
44.03125,-108.03125
44.03125,-108.09375
44.03125,-108.15625
44.03125,-108.21875
44.03125,-108.28125
44.03125,-108.34375
44.03125,-108.40625
44.03125,-108.46875
44.03125,-108.53125
44.03125,-108.59375
44.03125,-108.65625
44.03125,-108.71875
44.03125,-108.78125
44.03125,-108.84375
44.03125,-108.90625
44.03125,-108.96875
44.03125,-109.03125
44.03125,-109.09375
44.03125,-109.15625
44.03125,-109.21875
44.03125,-109.28125
44.03125,-109.34375
44.03125,-109.40625
44.03125,-109.46875
44.03125,-109.53125
44.03125,-109.59375
44.03125,-109.65625
44.03125,-109.71875
44.03125,-109.78125
44.03125,-109.84375
44.03125,-109.90625
44.03125,-109.96875
44.03125,-110.03125
44.03125,-110.09375
44.03125,-110.15625
44.03125,-110.21875
44.03125,-110.28125
44.03125,-110.34375
44.03125,-110.40625
44.03125,-110.46875
44.03125,-110.53125
44.03125,-110.59375
44.03125,-110.65625
44.03125,-110.71875
44.03125,-110.78125
44.03125,-110.84375
44.03125,-110.90625
44.03125,-110.96875
44.03125,-111.03125
44.03125,-111.09375
44.09375,-104.09375
44.09375,-104.15625
44.09375,-104.21875
44.09375,-104.28125
44.09375,-104.34375
44.09375,-104.40625
44.09375,-104.46875
44.09375,-104.53125
44.09375,-104.59375
44.09375,-104.65625
44.09375,-104.71875
44.09375,-104.78125
44.09375,-104.84375
44.09375,-104.90625
44.09375,-104.96875
44.09375,-105.03125
44.09375,-105.09375
44.09375,-105.15625
44.09375,-105.21875
44.09375,-105.28125
44.09375,-105.34375
44.09375,-105.40625
44.09375,-105.46875
44.09375,-105.53125
44.09375,-105.59375
44.09375,-105.65625
44.09375,-105.71875
44.09375,-105.78125
44.09375,-105.84375
44.09375,-105.90625
44.09375,-105.96875
44.09375,-106.03125
44.09375,-106.09375
44.09375,-106.15625
44.09375,-106.21875
44.09375,-106.28125
44.09375,-106.34375
44.09375,-106.40625
44.09375,-106.46875
44.09375,-106.53125
44.09375,-106.59375
44.09375,-106.65625
44.09375,-106.71875
44.09375,-106.78125
44.09375,-106.84375
44.09375,-106.90625
44.09375,-106.96875
44.09375,-107.03125
44.09375,-107.09375
44.09375,-107.15625
44.09375,-107.21875
44.09375,-107.28125
44.09375,-107.34375
44.09375,-107.40625
44.09375,-107.46875
44.09375,-107.53125
44.09375,-107.59375
44.09375,-107.65625
44.09375,-107.71875
44.09375,-107.78125
44.09375,-107.84375
44.09375,-107.90625
44.09375,-107.96875
44.09375,-108.03125
44.09375,-108.09375
44.09375,-108.15625
44.09375,-108.21875
44.09375,-108.28125
44.09375,-108.34375
44.09375,-108.40625
44.09375,-108.46875
44.09375,-108.53125
44.09375,-108.59375
44.09375,-108.65625
44.09375,-108.71875
44.09375,-108.78125
44.09375,-108.84375
44.09375,-108.90625
44.09375,-108.96875
44.09375,-109.03125
44.09375,-109.09375
44.09375,-109.15625
44.09375,-109.21875
44.09375,-109.28125
44.09375,-109.34375
44.09375,-109.40625
44.09375,-109.46875
44.09375,-109.53125
44.09375,-109.59375
44.09375,-109.65625
44.09375,-109.71875
44.09375,-109.78125
44.09375,-109.84375
44.09375,-109.90625
44.09375,-109.96875
44.09375,-110.03125
44.09375,-110.09375
44.09375,-110.15625
44.09375,-110.21875
44.09375,-110.28125
44.09375,-110.34375
44.09375,-110.40625
44.09375,-110.46875
44.09375,-110.53125
44.09375,-110.59375
44.09375,-110.65625
44.09375,-110.71875
44.09375,-110.78125
44.09375,-110.84375
44.09375,-110.90625
44.09375,-110.96875
44.09375,-111.03125
44.09375,-111.09375
44.15625,-104.09375
44.15625,-104.15625
44.15625,-104.21875
44.15625,-104.28125
44.15625,-104.34375
44.15625,-104.40625
44.15625,-104.46875
44.15625,-104.53125
44.15625,-104.59375
44.15625,-104.65625
44.15625,-104.71875
44.15625,-104.78125
44.15625,-104.84375
44.15625,-104.90625
44.15625,-104.96875
44.15625,-105.03125
44.15625,-105.09375
44.15625,-105.15625
44.15625,-105.21875
44.15625,-105.28125
44.15625,-105.34375
44.15625,-105.40625
44.15625,-105.46875
44.15625,-105.53125
44.15625,-105.59375
44.15625,-105.65625
44.15625,-105.71875
44.15625,-105.78125
44.15625,-105.84375
44.15625,-105.90625
44.15625,-105.96875
44.15625,-106.03125
44.15625,-106.09375
44.15625,-106.15625
44.15625,-106.21875
44.15625,-106.28125
44.15625,-106.34375
44.15625,-106.40625
44.15625,-106.46875
44.15625,-106.53125
44.15625,-106.59375
44.15625,-106.65625
44.15625,-106.71875
44.15625,-106.78125
44.15625,-106.84375
44.15625,-106.90625
44.15625,-106.96875
44.15625,-107.03125
44.15625,-107.09375
44.15625,-107.15625
44.15625,-107.21875
44.15625,-107.28125
44.15625,-107.34375
44.15625,-107.40625
44.15625,-107.46875
44.15625,-107.53125
44.15625,-107.59375
44.15625,-107.65625
44.15625,-107.71875
44.15625,-107.78125
44.15625,-107.84375
44.15625,-107.90625
44.15625,-107.96875
44.15625,-108.03125
44.15625,-108.09375
44.15625,-108.15625
44.15625,-108.21875
44.15625,-108.28125
44.15625,-108.34375
44.15625,-108.40625
44.15625,-108.46875
44.15625,-108.53125
44.15625,-108.59375
44.15625,-108.65625
44.15625,-108.71875
44.15625,-108.78125
44.15625,-108.84375
44.15625,-108.90625
44.15625,-108.96875
44.15625,-109.03125
44.15625,-109.09375
44.15625,-109.15625
44.15625,-109.21875
44.15625,-109.28125
44.15625,-109.34375
44.15625,-109.40625
44.15625,-109.46875
44.15625,-109.53125
44.15625,-109.59375
44.15625,-109.65625
44.15625,-109.71875
44.15625,-109.78125
44.15625,-109.84375
44.15625,-109.90625
44.15625,-109.96875
44.15625,-110.03125
44.15625,-110.09375
44.15625,-110.15625
44.15625,-110.21875
44.15625,-110.28125
44.15625,-110.34375
44.15625,-110.40625
44.15625,-110.46875
44.15625,-110.53125
44.15625,-110.59375
44.15625,-110.65625
44.15625,-110.71875
44.15625,-110.78125
44.15625,-110.84375
44.15625,-110.90625
44.15625,-110.96875
44.15625,-111.03125
44.15625,-111.09375
44.21875,-104.09375
44.21875,-104.15625
44.21875,-104.21875
44.21875,-104.28125
44.21875,-104.34375
44.21875,-104.40625
44.21875,-104.46875
44.21875,-104.53125
44.21875,-104.59375
44.21875,-104.65625
44.21875,-104.71875
44.21875,-104.78125
44.21875,-104.84375
44.21875,-104.90625
44.21875,-104.96875
44.21875,-105.03125
44.21875,-105.09375
44.21875,-105.15625
44.21875,-105.21875
44.21875,-105.28125
44.21875,-105.34375
44.21875,-105.40625
44.21875,-105.46875
44.21875,-105.53125
44.21875,-105.59375
44.21875,-105.65625
44.21875,-105.71875
44.21875,-105.78125
44.21875,-105.84375
44.21875,-105.90625
44.21875,-105.96875
44.21875,-106.03125
44.21875,-106.09375
44.21875,-106.15625
44.21875,-106.21875
44.21875,-106.28125
44.21875,-106.34375
44.21875,-106.40625
44.21875,-106.46875
44.21875,-106.53125
44.21875,-106.59375
44.21875,-106.65625
44.21875,-106.71875
44.21875,-106.78125
44.21875,-106.84375
44.21875,-106.90625
44.21875,-106.96875
44.21875,-107.03125
44.21875,-107.09375
44.21875,-107.15625
44.21875,-107.21875
44.21875,-107.28125
44.21875,-107.34375
44.21875,-107.40625
44.21875,-107.46875
44.21875,-107.53125
44.21875,-107.59375
44.21875,-107.65625
44.21875,-107.71875
44.21875,-107.78125
44.21875,-107.84375
44.21875,-107.90625
44.21875,-107.96875
44.21875,-108.03125
44.21875,-108.09375
44.21875,-108.15625
44.21875,-108.21875
44.21875,-108.28125
44.21875,-108.34375
44.21875,-108.40625
44.21875,-108.46875
44.21875,-108.53125
44.21875,-108.59375
44.21875,-108.65625
44.21875,-108.71875
44.21875,-108.78125
44.21875,-108.84375
44.21875,-108.90625
44.21875,-108.96875
44.21875,-109.03125
44.21875,-109.09375
44.21875,-109.15625
44.21875,-109.21875
44.21875,-109.28125
44.21875,-109.34375
44.21875,-109.40625
44.21875,-109.46875
44.21875,-109.53125
44.21875,-109.59375
44.21875,-109.65625
44.21875,-109.71875
44.21875,-109.78125
44.21875,-109.84375
44.21875,-109.90625
44.21875,-109.96875
44.21875,-110.03125
44.21875,-110.09375
44.21875,-110.15625
44.21875,-110.21875
44.21875,-110.28125
44.21875,-110.34375
44.21875,-110.40625
44.21875,-110.46875
44.21875,-110.53125
44.21875,-110.59375
44.21875,-110.65625
44.21875,-110.71875
44.21875,-110.78125
44.21875,-110.84375
44.21875,-110.90625
44.21875,-110.96875
44.21875,-111.03125
44.21875,-111.09375
44.28125,-104.09375
44.28125,-104.15625
44.28125,-104.21875
44.28125,-104.28125
44.28125,-104.34375
44.28125,-104.40625
44.28125,-104.46875
44.28125,-104.53125
44.28125,-104.59375
44.28125,-104.65625
44.28125,-104.71875
44.28125,-104.78125
44.28125,-104.84375
44.28125,-104.90625
44.28125,-104.96875
44.28125,-105.03125
44.28125,-105.09375
44.28125,-105.15625
44.28125,-105.21875
44.28125,-105.28125
44.28125,-105.34375
44.28125,-105.40625
44.28125,-105.46875
44.28125,-105.53125
44.28125,-105.59375
44.28125,-105.65625
44.28125,-105.71875
44.28125,-105.78125
44.28125,-105.84375
44.28125,-105.90625
44.28125,-105.96875
44.28125,-106.03125
44.28125,-106.09375
44.28125,-106.15625
44.28125,-106.21875
44.28125,-106.28125
44.28125,-106.34375
44.28125,-106.40625
44.28125,-106.46875
44.28125,-106.53125
44.28125,-106.59375
44.28125,-106.65625
44.28125,-106.71875
44.28125,-106.78125
44.28125,-106.84375
44.28125,-106.90625
44.28125,-106.96875
44.28125,-107.03125
44.28125,-107.09375
44.28125,-107.15625
44.28125,-107.21875
44.28125,-107.28125
44.28125,-107.34375
44.28125,-107.40625
44.28125,-107.46875
44.28125,-107.53125
44.28125,-107.59375
44.28125,-107.65625
44.28125,-107.71875
44.28125,-107.78125
44.28125,-107.84375
44.28125,-107.90625
44.28125,-107.96875
44.28125,-108.03125
44.28125,-108.09375
44.28125,-108.15625
44.28125,-108.21875
44.28125,-108.28125
44.28125,-108.34375
44.28125,-108.40625
44.28125,-108.46875
44.28125,-108.53125
44.28125,-108.59375
44.28125,-108.65625
44.28125,-108.71875
44.28125,-108.78125
44.28125,-108.84375
44.28125,-108.90625
44.28125,-108.96875
44.28125,-109.03125
44.28125,-109.09375
44.28125,-109.15625
44.28125,-109.21875
44.28125,-109.28125
44.28125,-109.34375
44.28125,-109.40625
44.28125,-109.46875
44.28125,-109.53125
44.28125,-109.59375
44.28125,-109.65625
44.28125,-109.71875
44.28125,-109.78125
44.28125,-109.84375
44.28125,-109.90625
44.28125,-109.96875
44.28125,-110.03125
44.28125,-110.09375
44.28125,-110.15625
44.28125,-110.21875
44.28125,-110.28125
44.28125,-110.34375
44.28125,-110.40625
44.28125,-110.46875
44.28125,-110.53125
44.28125,-110.59375
44.28125,-110.65625
44.28125,-110.71875
44.28125,-110.78125
44.28125,-110.84375
44.28125,-110.90625
44.28125,-110.96875
44.28125,-111.03125
44.28125,-111.09375
44.34375,-104.09375
44.34375,-104.15625
44.34375,-104.21875
44.34375,-104.28125
44.34375,-104.34375
44.34375,-104.40625
44.34375,-104.46875
44.34375,-104.53125
44.34375,-104.59375
44.34375,-104.65625
44.34375,-104.71875
44.34375,-104.78125
44.34375,-104.84375
44.34375,-104.90625
44.34375,-104.96875
44.34375,-105.03125
44.34375,-105.09375
44.34375,-105.15625
44.34375,-105.21875
44.34375,-105.28125
44.34375,-105.34375
44.34375,-105.40625
44.34375,-105.46875
44.34375,-105.53125
44.34375,-105.59375
44.34375,-105.65625
44.34375,-105.71875
44.34375,-105.78125
44.34375,-105.84375
44.34375,-105.90625
44.34375,-105.96875
44.34375,-106.03125
44.34375,-106.09375
44.34375,-106.15625
44.34375,-106.21875
44.34375,-106.28125
44.34375,-106.34375
44.34375,-106.40625
44.34375,-106.46875
44.34375,-106.53125
44.34375,-106.59375
44.34375,-106.65625
44.34375,-106.71875
44.34375,-106.78125
44.34375,-106.84375
44.34375,-106.90625
44.34375,-106.96875
44.34375,-107.03125
44.34375,-107.09375
44.34375,-107.15625
44.34375,-107.21875
44.34375,-107.28125
44.34375,-107.34375
44.34375,-107.40625
44.34375,-107.46875
44.34375,-107.53125
44.34375,-107.59375
44.34375,-107.65625
44.34375,-107.71875
44.34375,-107.78125
44.34375,-107.84375
44.34375,-107.90625
44.34375,-107.96875
44.34375,-108.03125
44.34375,-108.09375
44.34375,-108.15625
44.34375,-108.21875
44.34375,-108.28125
44.34375,-108.34375
44.34375,-108.40625
44.34375,-108.46875
44.34375,-108.53125
44.34375,-108.59375
44.34375,-108.65625
44.34375,-108.71875
44.34375,-108.78125
44.34375,-108.84375
44.34375,-108.90625
44.34375,-108.96875
44.34375,-109.03125
44.34375,-109.09375
44.34375,-109.15625
44.34375,-109.21875
44.34375,-109.28125
44.34375,-109.34375
44.34375,-109.40625
44.34375,-109.46875
44.34375,-109.53125
44.34375,-109.59375
44.34375,-109.65625
44.34375,-109.71875
44.34375,-109.78125
44.34375,-109.84375
44.34375,-109.90625
44.34375,-109.96875
44.34375,-110.03125
44.34375,-110.09375
44.34375,-110.15625
44.34375,-110.21875
44.34375,-110.28125
44.34375,-110.34375
44.34375,-110.40625
44.34375,-110.46875
44.34375,-110.53125
44.34375,-110.59375
44.34375,-110.65625
44.34375,-110.71875
44.34375,-110.78125
44.34375,-110.84375
44.34375,-110.90625
44.34375,-110.96875
44.34375,-111.03125
44.34375,-111.09375
44.40625,-104.09375
44.40625,-104.15625
44.40625,-104.21875
44.40625,-104.28125
44.40625,-104.34375
44.40625,-104.40625
44.40625,-104.46875
44.40625,-104.53125
44.40625,-104.59375
44.40625,-104.65625
44.40625,-104.71875
44.40625,-104.78125
44.40625,-104.84375
44.40625,-104.90625
44.40625,-104.96875
44.40625,-105.03125
44.40625,-105.09375
44.40625,-105.15625
44.40625,-105.21875
44.40625,-105.28125
44.40625,-105.34375
44.40625,-105.40625
44.40625,-105.46875
44.40625,-105.53125
44.40625,-105.59375
44.40625,-105.65625
44.40625,-105.71875
44.40625,-105.78125
44.40625,-105.84375
44.40625,-105.90625
44.40625,-105.96875
44.40625,-106.03125
44.40625,-106.09375
44.40625,-106.15625
44.40625,-106.21875
44.40625,-106.28125
44.40625,-106.34375
44.40625,-106.40625
44.40625,-106.46875
44.40625,-106.53125
44.40625,-106.59375
44.40625,-106.65625
44.40625,-106.71875
44.40625,-106.78125
44.40625,-106.84375
44.40625,-106.90625
44.40625,-106.96875
44.40625,-107.03125
44.40625,-107.09375
44.40625,-107.15625
44.40625,-107.21875
44.40625,-107.28125
44.40625,-107.34375
44.40625,-107.40625
44.40625,-107.46875
44.40625,-107.53125
44.40625,-107.59375
44.40625,-107.65625
44.40625,-107.71875
44.40625,-107.78125
44.40625,-107.84375
44.40625,-107.90625
44.40625,-107.96875
44.40625,-108.03125
44.40625,-108.09375
44.40625,-108.15625
44.40625,-108.21875
44.40625,-108.28125
44.40625,-108.34375
44.40625,-108.40625
44.40625,-108.46875
44.40625,-108.53125
44.40625,-108.59375
44.40625,-108.65625
44.40625,-108.71875
44.40625,-108.78125
44.40625,-108.84375
44.40625,-108.90625
44.40625,-108.96875
44.40625,-109.03125
44.40625,-109.09375
44.40625,-109.15625
44.40625,-109.21875
44.40625,-109.28125
44.40625,-109.34375
44.40625,-109.40625
44.40625,-109.46875
44.40625,-109.53125
44.40625,-109.59375
44.40625,-109.65625
44.40625,-109.71875
44.40625,-109.78125
44.40625,-109.84375
44.40625,-109.90625
44.40625,-109.96875
44.40625,-110.03125
44.40625,-110.09375
44.40625,-110.15625
44.40625,-110.21875
44.40625,-110.28125
44.40625,-110.34375
44.40625,-110.40625
44.40625,-110.46875
44.40625,-110.53125
44.40625,-110.59375
44.40625,-110.65625
44.40625,-110.71875
44.40625,-110.78125
44.40625,-110.84375
44.40625,-110.90625
44.40625,-110.96875
44.40625,-111.03125
44.40625,-111.09375
44.46875,-104.09375
44.46875,-104.15625
44.46875,-104.21875
44.46875,-104.28125
44.46875,-104.34375
44.46875,-104.40625
44.46875,-104.46875
44.46875,-104.53125
44.46875,-104.59375
44.46875,-104.65625
44.46875,-104.71875
44.46875,-104.78125
44.46875,-104.84375
44.46875,-104.90625
44.46875,-104.96875
44.46875,-105.03125
44.46875,-105.09375
44.46875,-105.15625
44.46875,-105.21875
44.46875,-105.28125
44.46875,-105.34375
44.46875,-105.40625
44.46875,-105.46875
44.46875,-105.53125
44.46875,-105.59375
44.46875,-105.65625
44.46875,-105.71875
44.46875,-105.78125
44.46875,-105.84375
44.46875,-105.90625
44.46875,-105.96875
44.46875,-106.03125
44.46875,-106.09375
44.46875,-106.15625
44.46875,-106.21875
44.46875,-106.28125
44.46875,-106.34375
44.46875,-106.40625
44.46875,-106.46875
44.46875,-106.53125
44.46875,-106.59375
44.46875,-106.65625
44.46875,-106.71875
44.46875,-106.78125
44.46875,-106.84375
44.46875,-106.90625
44.46875,-106.96875
44.46875,-107.03125
44.46875,-107.09375
44.46875,-107.15625
44.46875,-107.21875
44.46875,-107.28125
44.46875,-107.34375
44.46875,-107.40625
44.46875,-107.46875
44.46875,-107.53125
44.46875,-107.59375
44.46875,-107.65625
44.46875,-107.71875
44.46875,-107.78125
44.46875,-107.84375
44.46875,-107.90625
44.46875,-107.96875
44.46875,-108.03125
44.46875,-108.09375
44.46875,-108.15625
44.46875,-108.21875
44.46875,-108.28125
44.46875,-108.34375
44.46875,-108.40625
44.46875,-108.46875
44.46875,-108.53125
44.46875,-108.59375
44.46875,-108.65625
44.46875,-108.71875
44.46875,-108.78125
44.46875,-108.84375
44.46875,-108.90625
44.46875,-108.96875
44.46875,-109.03125
44.46875,-109.09375
44.46875,-109.15625
44.46875,-109.21875
44.46875,-109.28125
44.46875,-109.34375
44.46875,-109.40625
44.46875,-109.46875
44.46875,-109.53125
44.46875,-109.59375
44.46875,-109.65625
44.46875,-109.71875
44.46875,-109.78125
44.46875,-109.84375
44.46875,-109.90625
44.46875,-109.96875
44.46875,-110.03125
44.46875,-110.09375
44.46875,-110.15625
44.46875,-110.21875
44.46875,-110.28125
44.46875,-110.34375
44.46875,-110.40625
44.46875,-110.46875
44.46875,-110.53125
44.46875,-110.59375
44.46875,-110.65625
44.46875,-110.71875
44.46875,-110.78125
44.46875,-110.84375
44.46875,-110.90625
44.46875,-110.96875
44.46875,-111.03125
44.46875,-111.09375
44.53125,-104.09375
44.53125,-104.15625
44.53125,-104.21875
44.53125,-104.28125
44.53125,-104.34375
44.53125,-104.40625
44.53125,-104.46875
44.53125,-104.53125
44.53125,-104.59375
44.53125,-104.65625
44.53125,-104.71875
44.53125,-104.78125
44.53125,-104.84375
44.53125,-104.90625
44.53125,-104.96875
44.53125,-105.03125
44.53125,-105.09375
44.53125,-105.15625
44.53125,-105.21875
44.53125,-105.28125
44.53125,-105.34375
44.53125,-105.40625
44.53125,-105.46875
44.53125,-105.53125
44.53125,-105.59375
44.53125,-105.65625
44.53125,-105.71875
44.53125,-105.78125
44.53125,-105.84375
44.53125,-105.90625
